ticker,date,shares_outstanding,float_shares,iwf
WRB,2023-03-21,379356000.0,296754900.0,0.7822596716540664
WRB,2023-03-22,379356000.0,296754900.0,0.7822596716540664
WRB,2023-03-23,379356000.0,296754900.0,0.7822596716540664
WRB,2023-03-24,379356000.0,296754900.0,0.7822596716540664
WRB,2023-03-27,379356000.0,296754900.0,0.7822596716540664
WRB,2023-03-28,379356000.0,296754900.0,0.7822596716540664
WRB,2023-03-29,379356000.0,296754900.0,0.7822596716540664
WRB,2023-03-30,379356000.0,296754900.0,0.7822596716540664
WRB,2023-03-31,379356000.0,296754900.0,0.7822596716540664
WRB,2023-04-03,379356000.0,296754900.0,0.7822596716540664
WRB,2023-04-04,379356000.0,296754900.0,0.7822596716540664
WRB,2023-04-05,379356000.0,296754900.0,0.7822596716540664
WRB,2023-04-06,379356000.0,296754900.0,0.7822596716540664
WRB,2023-04-10,379356000.0,296754900.0,0.7822596716540664
WRB,2023-04-11,379356000.0,296754900.0,0.7822596716540664
WRB,2023-04-12,379356000.0,296754900.0,0.7822596716540664
WRB,2023-04-13,379356000.0,296754900.0,0.7822596716540664
WRB,2023-04-14,379356000.0,296754900.0,0.7822596716540664
WRB,2023-04-17,379356000.0,296754900.0,0.7822596716540664
WRB,2023-04-18,379356000.0,296754900.0,0.7822596716540664
WRB,2023-04-19,379356000.0,296754900.0,0.7822596716540664
WRB,2023-04-20,379356000.0,296754900.0,0.7822596716540664
WRB,2023-04-21,379356000.0,296754900.0,0.7822596716540664
WRB,2023-04-24,379356000.0,296754900.0,0.7822596716540664
WRB,2023-04-25,379356000.0,296754900.0,0.7822596716540664
WRB,2023-04-26,379356000.0,296754900.0,0.7822596716540664
WRB,2023-04-27,379356000.0,296754900.0,0.7822596716540664
WRB,2023-04-28,379356000.0,296754900.0,0.7822596716540664
WRB,2023-05-01,379356000.0,296754900.0,0.7822596716540664
WRB,2023-05-02,379356000.0,296754900.0,0.7822596716540664
WRB,2023-05-03,379356000.0,296754900.0,0.7822596716540664
WRB,2023-05-04,379356000.0,296754900.0,0.7822596716540664
WRB,2023-05-05,379356000.0,296754900.0,0.7822596716540664
WRB,2023-05-08,379356000.0,296754900.0,0.7822596716540664
WRB,2023-05-09,379356000.0,296754900.0,0.7822596716540664
WRB,2023-05-10,379356000.0,296754900.0,0.7822596716540664
WRB,2023-05-11,379356000.0,296754900.0,0.7822596716540664
WRB,2023-05-12,379356000.0,296754900.0,0.7822596716540664
WRB,2023-05-15,379356000.0,296754900.0,0.7822596716540664
WRB,2023-05-16,379356000.0,296754900.0,0.7822596716540664
WRB,2023-05-17,379356000.0,296754900.0,0.7822596716540664
WRB,2023-05-18,379356000.0,296754900.0,0.7822596716540664
WRB,2023-05-19,379356000.0,296754900.0,0.7822596716540664
WRB,2023-05-22,379356000.0,296754900.0,0.7822596716540664
WRB,2023-05-23,379356000.0,296754900.0,0.7822596716540664
WRB,2023-05-24,379356000.0,296754900.0,0.7822596716540664
WRB,2023-05-25,379356000.0,296754900.0,0.7822596716540664
WRB,2023-05-26,379356000.0,296754900.0,0.7822596716540664
WRB,2023-05-30,379356000.0,296754900.0,0.7822596716540664
WRB,2023-05-31,379356000.0,296754900.0,0.7822596716540664
WRB,2023-06-01,379356000.0,296754900.0,0.7822596716540664
WRB,2023-06-02,379356000.0,296754900.0,0.7822596716540664
WRB,2023-06-05,379356000.0,296754900.0,0.7822596716540664
WRB,2023-06-06,379356000.0,296754900.0,0.7822596716540664
WRB,2023-06-07,379356000.0,296754900.0,0.7822596716540664
WRB,2023-06-08,379356000.0,296754900.0,0.7822596716540664
WRB,2023-06-09,379356000.0,296754900.0,0.7822596716540664
WRB,2023-06-12,379356000.0,296754900.0,0.7822596716540664
WRB,2023-06-13,379356000.0,296754900.0,0.7822596716540664
WRB,2023-06-14,379356000.0,296754900.0,0.7822596716540664
WRB,2023-06-15,379356000.0,296754900.0,0.7822596716540664
WRB,2023-06-16,379356000.0,296754900.0,0.7822596716540664
WRB,2023-06-20,379356000.0,296754900.0,0.7822596716540664
WRB,2023-06-21,379356000.0,296754900.0,0.7822596716540664
WRB,2023-06-22,379356000.0,296754900.0,0.7822596716540664
WRB,2023-06-23,379356000.0,296754900.0,0.7822596716540664
WRB,2023-06-26,379356000.0,296754900.0,0.7822596716540664
WRB,2023-06-27,379356000.0,296754900.0,0.7822596716540664
WRB,2023-06-28,379356000.0,296754900.0,0.7822596716540664
WRB,2023-06-29,379356000.0,296754900.0,0.7822596716540664
WRB,2023-06-30,379356000.0,296754900.0,0.7822596716540664
WRB,2023-07-03,379356000.0,296754900.0,0.7822596716540664
WRB,2023-07-05,379356000.0,296754900.0,0.7822596716540664
WRB,2023-07-06,379356000.0,296754900.0,0.7822596716540664
WRB,2023-07-07,379356000.0,296754900.0,0.7822596716540664
WRB,2023-07-10,379356000.0,296754900.0,0.7822596716540664
WRB,2023-07-11,379356000.0,296754900.0,0.7822596716540664
WRB,2023-07-12,379356000.0,296754900.0,0.7822596716540664
WRB,2023-07-13,379356000.0,296754900.0,0.7822596716540664
WRB,2023-07-14,379356000.0,296754900.0,0.7822596716540664
WRB,2023-07-17,379356000.0,296754900.0,0.7822596716540664
WRB,2023-07-18,379356000.0,296754900.0,0.7822596716540664
WRB,2023-07-19,379356000.0,296754900.0,0.7822596716540664
WRB,2023-07-20,379356000.0,296754900.0,0.7822596716540664
WRB,2023-07-21,379356000.0,296754900.0,0.7822596716540664
WRB,2023-07-24,379356000.0,296754900.0,0.7822596716540664
WRB,2023-07-25,379356000.0,296754900.0,0.7822596716540664
WRB,2023-07-26,379356000.0,296754900.0,0.7822596716540664
WRB,2023-07-27,379356000.0,296754900.0,0.7822596716540664
WRB,2023-07-28,379356000.0,296754900.0,0.7822596716540664
WRB,2023-07-31,379356000.0,296754900.0,0.7822596716540664
WRB,2023-08-01,379356000.0,296754900.0,0.7822596716540664
WRB,2023-08-02,379356000.0,296754900.0,0.7822596716540664
WRB,2023-08-03,379356000.0,296754900.0,0.7822596716540664
WRB,2023-08-04,379356000.0,296754900.0,0.7822596716540664
WRB,2023-08-07,379356000.0,296754900.0,0.7822596716540664
WRB,2023-08-08,379356000.0,296754900.0,0.7822596716540664
WRB,2023-08-09,379356000.0,296754900.0,0.7822596716540664
WRB,2023-08-10,379356000.0,296754900.0,0.7822596716540664
WRB,2023-08-11,379356000.0,296754900.0,0.7822596716540664
WRB,2023-08-14,379356000.0,296754900.0,0.7822596716540664
WRB,2023-08-15,379356000.0,296754900.0,0.7822596716540664
WRB,2023-08-16,379356000.0,296754900.0,0.7822596716540664
WRB,2023-08-17,379356000.0,296754900.0,0.7822596716540664
WRB,2023-08-18,379356000.0,296754900.0,0.7822596716540664
WRB,2023-08-21,379356000.0,296754900.0,0.7822596716540664
WRB,2023-08-22,379356000.0,296754900.0,0.7822596716540664
WRB,2023-08-23,379356000.0,296754900.0,0.7822596716540664
WRB,2023-08-24,379356000.0,296754900.0,0.7822596716540664
WRB,2023-08-25,379356000.0,296754900.0,0.7822596716540664
WRB,2023-08-28,379356000.0,296754900.0,0.7822596716540664
WRB,2023-08-29,379356000.0,296754900.0,0.7822596716540664
WRB,2023-08-30,379356000.0,296754900.0,0.7822596716540664
WRB,2023-08-31,379356000.0,296754900.0,0.7822596716540664
WRB,2023-09-01,379356000.0,296754900.0,0.7822596716540664
WRB,2023-09-05,379356000.0,296754900.0,0.7822596716540664
WRB,2023-09-06,379356000.0,296754900.0,0.7822596716540664
WRB,2023-09-07,379356000.0,296754900.0,0.7822596716540664
WRB,2023-09-08,379356000.0,296754900.0,0.7822596716540664
WRB,2023-09-11,379356000.0,296754900.0,0.7822596716540664
WRB,2023-09-12,379356000.0,296754900.0,0.7822596716540664
WRB,2023-09-13,379356000.0,296754900.0,0.7822596716540664
WRB,2023-09-14,379356000.0,296754900.0,0.7822596716540664
WRB,2023-09-15,379356000.0,296754900.0,0.7822596716540664
WRB,2023-09-18,379356000.0,296754900.0,0.7822596716540664
WRB,2023-09-19,379356000.0,296754900.0,0.7822596716540664
WRB,2023-09-20,379356000.0,296754900.0,0.7822596716540664
WRB,2023-09-21,379356000.0,296754900.0,0.7822596716540664
WRB,2023-09-22,379356000.0,296754900.0,0.7822596716540664
WRB,2023-09-25,379356000.0,296754900.0,0.7822596716540664
WRB,2023-09-26,379356000.0,296754900.0,0.7822596716540664
WRB,2023-09-27,379356000.0,296754900.0,0.7822596716540664
WRB,2023-09-28,379356000.0,296754900.0,0.7822596716540664
WRB,2023-09-29,379356000.0,296754900.0,0.7822596716540664
WRB,2023-10-02,379356000.0,296754900.0,0.7822596716540664
WRB,2023-10-03,379356000.0,296754900.0,0.7822596716540664
WRB,2023-10-04,379356000.0,296754900.0,0.7822596716540664
WRB,2023-10-05,379356000.0,296754900.0,0.7822596716540664
WRB,2023-10-06,379356000.0,296754900.0,0.7822596716540664
WRB,2023-10-09,379356000.0,296754900.0,0.7822596716540664
WRB,2023-10-10,379356000.0,296754900.0,0.7822596716540664
WRB,2023-10-11,379356000.0,296754900.0,0.7822596716540664
WRB,2023-10-12,379356000.0,296754900.0,0.7822596716540664
WRB,2023-10-13,379356000.0,296754900.0,0.7822596716540664
WRB,2023-10-16,379356000.0,296754900.0,0.7822596716540664
WRB,2023-10-17,379356000.0,296754900.0,0.7822596716540664
WRB,2023-10-18,379356000.0,296754900.0,0.7822596716540664
WRB,2023-10-19,379356000.0,296754900.0,0.7822596716540664
WRB,2023-10-20,379356000.0,296754900.0,0.7822596716540664
WRB,2023-10-23,379356000.0,296754900.0,0.7822596716540664
WRB,2023-10-24,379356000.0,296754900.0,0.7822596716540664
WRB,2023-10-25,379356000.0,296754900.0,0.7822596716540664
WRB,2023-10-26,379356000.0,296754900.0,0.7822596716540664
WRB,2023-10-27,379356000.0,296754900.0,0.7822596716540664
WRB,2023-10-30,379356000.0,296754900.0,0.7822596716540664
WRB,2023-10-31,379356000.0,296754900.0,0.7822596716540664
WRB,2023-11-01,379356000.0,296754900.0,0.7822596716540664
WRB,2023-11-02,379356000.0,296754900.0,0.7822596716540664
WRB,2023-11-03,379356000.0,296754900.0,0.7822596716540664
WRB,2023-11-06,379356000.0,296754900.0,0.7822596716540664
WRB,2023-11-07,379356000.0,296754900.0,0.7822596716540664
WRB,2023-11-08,379356000.0,296754900.0,0.7822596716540664
WRB,2023-11-09,379356000.0,296754900.0,0.7822596716540664
WRB,2023-11-10,379356000.0,296754900.0,0.7822596716540664
WRB,2023-11-13,379356000.0,296754900.0,0.7822596716540664
WRB,2023-11-14,379356000.0,296754900.0,0.7822596716540664
WRB,2023-11-15,379356000.0,296754900.0,0.7822596716540664
WRB,2023-11-16,379356000.0,296754900.0,0.7822596716540664
WRB,2023-11-17,379356000.0,296754900.0,0.7822596716540664
WRB,2023-11-20,379356000.0,296754900.0,0.7822596716540664
WRB,2023-11-21,379356000.0,296754900.0,0.7822596716540664
WRB,2023-11-22,379356000.0,296754900.0,0.7822596716540664
WRB,2023-11-24,379356000.0,296754900.0,0.7822596716540664
WRB,2023-11-27,379356000.0,296754900.0,0.7822596716540664
WRB,2023-11-28,379356000.0,296754900.0,0.7822596716540664
WRB,2023-11-29,379356000.0,296754900.0,0.7822596716540664
WRB,2023-11-30,379356000.0,296754900.0,0.7822596716540664
WRB,2023-12-01,379356000.0,296754900.0,0.7822596716540664
WRB,2023-12-04,379356000.0,296754900.0,0.7822596716540664
WRB,2023-12-05,379356000.0,296754900.0,0.7822596716540664
WRB,2023-12-06,379356000.0,296754900.0,0.7822596716540664
WRB,2023-12-07,379356000.0,296754900.0,0.7822596716540664
WRB,2023-12-08,379356000.0,296754900.0,0.7822596716540664
WRB,2023-12-11,379356000.0,296754900.0,0.7822596716540664
WRB,2023-12-12,379356000.0,296754900.0,0.7822596716540664
WRB,2023-12-13,379356000.0,296754900.0,0.7822596716540664
WRB,2023-12-14,379356000.0,296754900.0,0.7822596716540664
WRB,2023-12-15,379356000.0,296754900.0,0.7822596716540664
WRB,2023-12-18,379356000.0,296754900.0,0.7822596716540664
WRB,2023-12-19,379356000.0,296754900.0,0.7822596716540664
WRB,2023-12-20,379356000.0,296754900.0,0.7822596716540664
WRB,2023-12-21,379356000.0,296754900.0,0.7822596716540664
WRB,2023-12-22,379356000.0,296754900.0,0.7822596716540664
WRB,2023-12-26,379356000.0,296754900.0,0.7822596716540664
WRB,2023-12-27,379356000.0,296754900.0,0.7822596716540664
WRB,2023-12-28,379356000.0,296754900.0,0.7822596716540664
WRB,2023-12-29,379356000.0,296754900.0,0.7822596716540664
WRB,2024-01-02,379356000.0,296754900.0,0.7822596716540664
WRB,2024-01-03,379356000.0,296754900.0,0.7822596716540664
WRB,2024-01-04,379356000.0,296754900.0,0.7822596716540664
WRB,2024-01-05,379356000.0,296754900.0,0.7822596716540664
WRB,2024-01-08,379356000.0,296754900.0,0.7822596716540664
WRB,2024-01-09,379356000.0,296754900.0,0.7822596716540664
WRB,2024-01-10,379356000.0,296754900.0,0.7822596716540664
WRB,2024-01-11,379356000.0,296754900.0,0.7822596716540664
WRB,2024-01-12,379356000.0,296754900.0,0.7822596716540664
WRB,2024-01-16,379356000.0,296754900.0,0.7822596716540664
WRB,2024-01-17,379356000.0,296754900.0,0.7822596716540664
WRB,2024-01-18,379356000.0,296754900.0,0.7822596716540664
WRB,2024-01-19,379356000.0,296754900.0,0.7822596716540664
WRB,2024-01-22,379356000.0,296754900.0,0.7822596716540664
WRB,2024-01-23,379356000.0,296754900.0,0.7822596716540664
WRB,2024-01-24,379356000.0,296754900.0,0.7822596716540664
WRB,2024-01-25,379356000.0,296754900.0,0.7822596716540664
WRB,2024-01-26,379356000.0,296754900.0,0.7822596716540664
WRB,2024-01-29,379356000.0,296754900.0,0.7822596716540664
WRB,2024-01-30,379356000.0,296754900.0,0.7822596716540664
WRB,2024-01-31,379356000.0,296754900.0,0.7822596716540664
WRB,2024-02-01,379356000.0,296754900.0,0.7822596716540664
WRB,2024-02-02,379356000.0,296754900.0,0.7822596716540664
WRB,2024-02-05,379356000.0,296754900.0,0.7822596716540664
WRB,2024-02-06,379356000.0,296754900.0,0.7822596716540664
WRB,2024-02-07,379356000.0,296754900.0,0.7822596716540664
WRB,2024-02-08,379356000.0,296754900.0,0.7822596716540664
WRB,2024-02-09,379356000.0,296754900.0,0.7822596716540664
WRB,2024-02-12,379356000.0,296754900.0,0.7822596716540664
WRB,2024-02-13,379356000.0,296754900.0,0.7822596716540664
WRB,2024-02-14,379356000.0,296754900.0,0.7822596716540664
WRB,2024-02-15,379356000.0,296754900.0,0.7822596716540664
WRB,2024-02-16,379356000.0,296754900.0,0.7822596716540664
WRB,2024-02-20,379356000.0,296754900.0,0.7822596716540664
WRB,2024-02-21,379356000.0,296754900.0,0.7822596716540664
WRB,2024-02-22,379356000.0,296754900.0,0.7822596716540664
WRB,2024-02-23,379356000.0,296754900.0,0.7822596716540664
WRB,2024-02-26,379356000.0,296754900.0,0.7822596716540664
WRB,2024-02-27,379356000.0,296754900.0,0.7822596716540664
WRB,2024-02-28,379356000.0,296754900.0,0.7822596716540664
WRB,2024-02-29,379356000.0,296754900.0,0.7822596716540664
WRB,2024-03-01,379356000.0,296754900.0,0.7822596716540664
WRB,2024-03-04,379356000.0,296754900.0,0.7822596716540664
WRB,2024-03-05,379356000.0,296754900.0,0.7822596716540664
WRB,2024-03-06,379356000.0,296754900.0,0.7822596716540664
WRB,2024-03-07,379356000.0,296754900.0,0.7822596716540664
WRB,2024-03-08,379356000.0,296754900.0,0.7822596716540664
WRB,2024-03-11,379356000.0,296754900.0,0.7822596716540664
WRB,2024-03-12,379356000.0,296754900.0,0.7822596716540664
WRB,2024-03-13,379356000.0,296754900.0,0.7822596716540664
WRB,2024-03-14,379356000.0,296754900.0,0.7822596716540664
WRB,2024-03-15,379356000.0,296754900.0,0.7822596716540664
WRB,2024-03-18,379356000.0,296754900.0,0.7822596716540664
WRB,2024-03-19,379356000.0,296754900.0,0.7822596716540664
WRB,2024-03-20,379356000.0,296754900.0,0.7822596716540664
WRB,2024-03-21,379356000.0,296754900.0,0.7822596716540664
WRB,2024-03-22,379356000.0,296754900.0,0.7822596716540664
WRB,2024-03-25,379356000.0,296754900.0,0.7822596716540664
WRB,2024-03-26,379356000.0,296754900.0,0.7822596716540664
WRB,2024-03-27,379356000.0,296754900.0,0.7822596716540664
WRB,2024-03-28,379356000.0,296754900.0,0.7822596716540664
WRB,2024-04-01,379356000.0,296754900.0,0.7822596716540664
WRB,2024-04-02,379356000.0,296754900.0,0.7822596716540664
WRB,2024-04-03,379356000.0,296754900.0,0.7822596716540664
WRB,2024-04-04,379356000.0,296754900.0,0.7822596716540664
WRB,2024-04-05,379356000.0,296754900.0,0.7822596716540664
WRB,2024-04-08,379356000.0,296754900.0,0.7822596716540664
WRB,2024-04-09,379356000.0,296754900.0,0.7822596716540664
WRB,2024-04-10,379356000.0,296754900.0,0.7822596716540664
WRB,2024-04-11,379356000.0,296754900.0,0.7822596716540664
WRB,2024-04-12,379356000.0,296754900.0,0.7822596716540664
WRB,2024-04-15,379356000.0,296754900.0,0.7822596716540664
WRB,2024-04-16,379356000.0,296754900.0,0.7822596716540664
WRB,2024-04-17,379356000.0,296754900.0,0.7822596716540664
WRB,2024-04-18,379356000.0,296754900.0,0.7822596716540664
WRB,2024-04-19,379356000.0,296754900.0,0.7822596716540664
WRB,2024-04-22,379356000.0,296754900.0,0.7822596716540664
WRB,2024-04-23,379356000.0,296754900.0,0.7822596716540664
WRB,2024-04-24,379356000.0,296754900.0,0.7822596716540664
WRB,2024-04-25,379356000.0,296754900.0,0.7822596716540664
WRB,2024-04-26,379356000.0,296754900.0,0.7822596716540664
WRB,2024-04-29,379356000.0,296754900.0,0.7822596716540664
WRB,2024-04-30,379356000.0,296754900.0,0.7822596716540664
WRB,2024-05-01,379356000.0,296754900.0,0.7822596716540664
WRB,2024-05-02,379356000.0,296754900.0,0.7822596716540664
WRB,2024-05-03,379356000.0,296754900.0,0.7822596716540664
WRB,2024-05-06,379356000.0,296754900.0,0.7822596716540664
WRB,2024-05-07,379356000.0,296754900.0,0.7822596716540664
WRB,2024-05-08,379356000.0,296754900.0,0.7822596716540664
WRB,2024-05-09,379356000.0,296754900.0,0.7822596716540664
WRB,2024-05-10,379356000.0,296754900.0,0.7822596716540664
WRB,2024-05-13,379356000.0,296754900.0,0.7822596716540664
WRB,2024-05-14,379356000.0,296754900.0,0.7822596716540664
WRB,2024-05-15,379356000.0,296754900.0,0.7822596716540664
WRB,2024-05-16,379356000.0,296754900.0,0.7822596716540664
WRB,2024-05-17,379356000.0,296754900.0,0.7822596716540664
WRB,2024-05-20,379356000.0,296754900.0,0.7822596716540664
WRB,2024-05-21,379356000.0,296754900.0,0.7822596716540664
WRB,2024-05-22,379356000.0,296754900.0,0.7822596716540664
WRB,2024-05-23,379356000.0,296754900.0,0.7822596716540664
WRB,2024-05-24,379356000.0,296754900.0,0.7822596716540664
WRB,2024-05-28,379356000.0,296754900.0,0.7822596716540664
WRB,2024-05-29,379356000.0,296754900.0,0.7822596716540664
WRB,2024-05-30,379356000.0,296754900.0,0.7822596716540664
WRB,2024-05-31,379356000.0,296754900.0,0.7822596716540664
WRB,2024-06-03,379356000.0,296754900.0,0.7822596716540664
WRB,2024-06-04,379356000.0,296754900.0,0.7822596716540664
WRB,2024-06-05,379356000.0,296754900.0,0.7822596716540664
WRB,2024-06-06,379356000.0,296754900.0,0.7822596716540664
WRB,2024-06-07,379356000.0,296754900.0,0.7822596716540664
WRB,2024-06-10,379356000.0,296754900.0,0.7822596716540664
WRB,2024-06-11,379356000.0,296754900.0,0.7822596716540664
WRB,2024-06-12,379356000.0,296754900.0,0.7822596716540664
WRB,2024-06-13,379356000.0,296754900.0,0.7822596716540664
WRB,2024-06-14,379356000.0,296754900.0,0.7822596716540664
WRB,2024-06-17,379356000.0,296754900.0,0.7822596716540664
WRB,2024-06-18,379356000.0,296754900.0,0.7822596716540664
WRB,2024-06-20,379356000.0,296754900.0,0.7822596716540664
WRB,2024-06-21,379356000.0,296754900.0,0.7822596716540664
WRB,2024-06-24,379356000.0,296754900.0,0.7822596716540664
WRB,2024-06-25,379356000.0,296754900.0,0.7822596716540664
WRB,2024-06-26,379356000.0,296754900.0,0.7822596716540664
WRB,2024-06-27,379356000.0,296754900.0,0.7822596716540664
WRB,2024-06-28,379356000.0,296754900.0,0.7822596716540664
WRB,2024-07-01,379356000.0,296754900.0,0.7822596716540664
WRB,2024-07-02,379356000.0,296754900.0,0.7822596716540664
WRB,2024-07-03,379356000.0,296754900.0,0.7822596716540664
WRB,2024-07-05,379356000.0,296754900.0,0.7822596716540664
WRB,2024-07-08,379356000.0,296754900.0,0.7822596716540664
WRB,2024-07-09,379356000.0,296754900.0,0.7822596716540664
WRB,2024-07-10,379356000.0,296754900.0,0.7822596716540664
WRB,2024-07-11,379356000.0,296754900.0,0.7822596716540664
WRB,2024-07-12,379356000.0,296754900.0,0.7822596716540664
WRB,2024-07-15,379356000.0,296754900.0,0.7822596716540664
WRB,2024-07-16,379356000.0,296754900.0,0.7822596716540664
WRB,2024-07-17,379356000.0,296754900.0,0.7822596716540664
WRB,2024-07-18,379356000.0,296754900.0,0.7822596716540664
WRB,2024-07-19,379356000.0,296754900.0,0.7822596716540664
WRB,2024-07-22,379356000.0,296754900.0,0.7822596716540664
WRB,2024-07-23,379356000.0,296754900.0,0.7822596716540664
WRB,2024-07-24,379356000.0,296754900.0,0.7822596716540664
WRB,2024-07-25,379356000.0,296754900.0,0.7822596716540664
WRB,2024-07-26,379356000.0,296754900.0,0.7822596716540664
WRB,2024-07-29,379356000.0,296754900.0,0.7822596716540664
WRB,2024-07-30,379356000.0,296754900.0,0.7822596716540664
WRB,2024-07-31,379356000.0,296754900.0,0.7822596716540664
WRB,2024-08-01,379356000.0,296754900.0,0.7822596716540664
WRB,2024-08-02,379356000.0,296754900.0,0.7822596716540664
WRB,2024-08-05,379356000.0,296754900.0,0.7822596716540664
WRB,2024-08-06,379356000.0,296754900.0,0.7822596716540664
WRB,2024-08-07,379356000.0,296754900.0,0.7822596716540664
WRB,2024-08-08,379356000.0,296754900.0,0.7822596716540664
WRB,2024-08-09,379356000.0,296754900.0,0.7822596716540664
WRB,2024-08-12,379356000.0,296754900.0,0.7822596716540664
WRB,2024-08-13,379356000.0,296754900.0,0.7822596716540664
WRB,2024-08-14,379356000.0,296754900.0,0.7822596716540664
WRB,2024-08-15,379356000.0,296754900.0,0.7822596716540664
WRB,2024-08-16,379356000.0,296754900.0,0.7822596716540664
WRB,2024-08-19,379356000.0,296754900.0,0.7822596716540664
WRB,2024-08-20,379356000.0,296754900.0,0.7822596716540664
WRB,2024-08-21,379356000.0,296754900.0,0.7822596716540664
WRB,2024-08-22,379356000.0,296754900.0,0.7822596716540664
WRB,2024-08-23,379356000.0,296754900.0,0.7822596716540664
WRB,2024-08-26,379356000.0,296754900.0,0.7822596716540664
WRB,2024-08-27,379356000.0,296754900.0,0.7822596716540664
WRB,2024-08-28,379356000.0,296754900.0,0.7822596716540664
WRB,2024-08-29,379356000.0,296754900.0,0.7822596716540664
WRB,2024-08-30,379356000.0,296754900.0,0.7822596716540664
WRB,2024-09-03,379356000.0,296754900.0,0.7822596716540664
WRB,2024-09-04,379356000.0,296754900.0,0.7822596716540664
WRB,2024-09-05,379356000.0,296754900.0,0.7822596716540664
WRB,2024-09-06,379356000.0,296754900.0,0.7822596716540664
WRB,2024-09-09,379356000.0,296754900.0,0.7822596716540664
WRB,2024-09-10,379356000.0,296754900.0,0.7822596716540664
WRB,2024-09-11,379356000.0,296754900.0,0.7822596716540664
WRB,2024-09-12,379356000.0,296754900.0,0.7822596716540664
WRB,2024-09-13,379356000.0,296754900.0,0.7822596716540664
WRB,2024-09-16,379356000.0,296754900.0,0.7822596716540664
WRB,2024-09-17,379356000.0,296754900.0,0.7822596716540664
WRB,2024-09-18,379356000.0,296754900.0,0.7822596716540664
WRB,2024-09-19,379356000.0,296754900.0,0.7822596716540664
WRB,2024-09-20,379356000.0,296754900.0,0.7822596716540664
WRB,2024-09-23,379356000.0,296754900.0,0.7822596716540664
WRB,2024-09-24,379356000.0,296754900.0,0.7822596716540664
WRB,2024-09-25,379356000.0,296754900.0,0.7822596716540664
WRB,2024-09-26,379356000.0,296754900.0,0.7822596716540664
WRB,2024-09-27,379356000.0,296754900.0,0.7822596716540664
WRB,2024-09-30,379356000.0,296754900.0,0.7822596716540664
WRB,2024-10-01,379356000.0,296754900.0,0.7822596716540664
WRB,2024-10-02,379356000.0,296754900.0,0.7822596716540664
WRB,2024-10-03,379356000.0,296754900.0,0.7822596716540664
WRB,2024-10-04,379356000.0,296754900.0,0.7822596716540664
WRB,2024-10-07,379356000.0,296754900.0,0.7822596716540664
WRB,2024-10-08,379356000.0,296754900.0,0.7822596716540664
WRB,2024-10-09,379356000.0,296754900.0,0.7822596716540664
WRB,2024-10-10,379356000.0,296754900.0,0.7822596716540664
WRB,2024-10-11,379356000.0,296754900.0,0.7822596716540664
WRB,2024-10-14,379356000.0,296754900.0,0.7822596716540664
WRB,2024-10-15,379356000.0,296754900.0,0.7822596716540664
WRB,2024-10-16,379356000.0,296754900.0,0.7822596716540664
WRB,2024-10-17,379356000.0,296754900.0,0.7822596716540664
WRB,2024-10-18,379356000.0,296754900.0,0.7822596716540664
WRB,2024-10-21,379356000.0,296754900.0,0.7822596716540664
WRB,2024-10-22,379356000.0,296754900.0,0.7822596716540664
WRB,2024-10-23,379356000.0,296754900.0,0.7822596716540664
WRB,2024-10-24,379356000.0,296754900.0,0.7822596716540664
WRB,2024-10-25,379356000.0,296754900.0,0.7822596716540664
WRB,2024-10-28,379356000.0,296754900.0,0.7822596716540664
WRB,2024-10-29,379356000.0,296754900.0,0.7822596716540664
WRB,2024-10-30,379356000.0,296754900.0,0.7822596716540664
WRB,2024-10-31,379356000.0,296754900.0,0.7822596716540664
WRB,2024-11-01,379356000.0,296754900.0,0.7822596716540664
WRB,2024-11-04,379356000.0,296754900.0,0.7822596716540664
WRB,2024-11-05,379356000.0,296754900.0,0.7822596716540664
WRB,2024-11-06,379356000.0,296754900.0,0.7822596716540664
WRB,2024-11-07,379356000.0,296754900.0,0.7822596716540664
WRB,2024-11-08,379356000.0,296754900.0,0.7822596716540664
WRB,2024-11-11,379356000.0,296754900.0,0.7822596716540664
WRB,2024-11-12,379356000.0,296754900.0,0.7822596716540664
WRB,2024-11-13,379356000.0,296754900.0,0.7822596716540664
WRB,2024-11-14,379356000.0,296754900.0,0.7822596716540664
WRB,2024-11-15,379356000.0,296754900.0,0.7822596716540664
WRB,2024-11-18,379356000.0,296754900.0,0.7822596716540664
WRB,2024-11-19,379356000.0,296754900.0,0.7822596716540664
WRB,2024-11-20,379356000.0,296754900.0,0.7822596716540664
WRB,2024-11-21,379356000.0,296754900.0,0.7822596716540664
WRB,2024-11-22,379356000.0,296754900.0,0.7822596716540664
WRB,2024-11-25,379356000.0,296754900.0,0.7822596716540664
WRB,2024-11-26,379356000.0,296754900.0,0.7822596716540664
WRB,2024-11-27,379356000.0,296754900.0,0.7822596716540664
WRB,2024-11-29,379356000.0,296754900.0,0.7822596716540664
WRB,2024-12-02,379356000.0,296754900.0,0.7822596716540664
WRB,2024-12-03,379356000.0,296754900.0,0.7822596716540664
WRB,2024-12-04,379356000.0,296754900.0,0.7822596716540664
WRB,2024-12-05,379356000.0,296754900.0,0.7822596716540664
WRB,2024-12-06,379356000.0,296754900.0,0.7822596716540664
WRB,2024-12-09,379356000.0,296754900.0,0.7822596716540664
WRB,2024-12-10,379356000.0,296754900.0,0.7822596716540664
WRB,2024-12-11,379356000.0,296754900.0,0.7822596716540664
